fecha,51bnm1liqa,51bnm1masa,51bnmbonoa,51bnmcap1a,51bnmcap2a,51bnmcap3a,51bnmcap4a,51bnmcob_a,51bnmcp1a,51bnmcpa,51bnmdiaa,51bnmdina,51bnmdolsa,51bnmeuroa,51bnmgub1a,51bnmgub2a,51bnmgub3a,51bnmliq_a,51bnmmda,51bnmplusa,51bnmpzoa,51bnmreala,51bnmudi_a,51bnmuslqa,51gold1_a,51horzonta,52accipata,52bnm10a,52bnm50a,52bnm60a,52bnm70a,52bnm80a,52bnm90a,52bnmasiaa,52bnmbraa,52bnmcomma,52bnmem1a,52bnmem2a,52bnmeurva,52bnmfibra,52bnmint1a,52bnmint2a,52bnmipc_a,52bnmlata,52bnmmeda,52bnmpat_a,52bnmpata,52bnmuseqa,52fonbnma,52gold2_a,52gold3_a,52gold4_a,52gold5_a,52numca,52numrva
2015-05-15,5.709327,1.140644,3.479783,1.16752,1.166241,1.164763,1.167004,8.162217,1.006164,24.532688,24.219574,25.33214,1.88856,11.198264,1.804508,1.165289,51.368747,1.83229,2.75325,12.508931,2.7102020000000002,1.341478,19.918334,1.748739,120.072524,1.714336,235.244031,1.277504,1.823862,2.107715,1.876504,2.2018,1.92694,2.036225,0.713775,0.778204,1.17999,2.196213,1.368153,1.280943,2.504179,3.220779,1.40755,0.880152,1.537775,1.4504,5.799647,1.917001,137.268342,1.251831,2.702298,2.478516,364.875769,0.392129,312.048342
2015-05-18,5.711012,1.140973,3.491759,1.16776,1.166481,1.165002,1.167244,8.124478,1.021848,24.81011,24.224638,25.339681,1.880405,11.220496,1.805023,1.165626,51.682876,1.832573,2.754222,12.511489,2.716261,1.344903,20.107137,1.740641,120.124823,1.714691,235.623042,1.279342,1.828853,2.113906,1.882174,2.20846,1.932693,2.041104,0.71958,0.771856,1.182027,2.207252,1.364944,1.28272,2.497206,3.214725,1.409346,0.88085,1.540475,1.451957,5.814012,1.909265,137.475596,1.25331,2.705887,2.482323,365.399806,0.392789,312.627461
2015-05-19,5.711082,1.140986,3.486549,1.167841,1.166561,1.165082,1.167324,8.181649,1.015656,24.698099,24.226332,25.339971,1.895111,11.148891,1.805077,1.165625,51.546058,1.832668,2.754276,12.512344,2.713789,1.343736,20.027725,1.752886,120.117628,1.71481,236.115856,1.281161,1.830217,2.116291,1.885079,2.212808,1.937264,2.042661,0.705084,0.78135,1.181331,2.227144,1.364995,1.292418,2.512078,3.239601,1.411506,0.874185,1.542798,1.453632,5.823531,1.9261489999999999,137.689873,1.253421,2.707272,2.484555,365.918147,0.39369,313.602456
2015-05-20,5.711154,1.140987,3.486076,1.167921,1.166641,1.165162,1.167405,8.21622,1.011134,24.618866,24.228026,25.340336,1.901611,11.044173,1.805129,1.165556,51.534808,1.832763,2.754296,12.5132,2.713055,1.342432,19.972634,1.760293,120.112451,1.714929,235.915117,1.28264,1.828878,2.114605,1.883554,2.210996,1.935754,2.062525,0.697697,0.774836,1.190218,2.232871,1.369278,1.282656,2.5191,3.249238,1.408648,0.866435,1.535797,1.448553,5.802756,1.933272,137.404804,1.253651,2.708614,2.486622,366.337765,0.392961,313.285902
2015-05-21,5.711775,1.141124,3.490706,1.168001,1.16672,1.165241,1.167485,8.219394,1.013881,24.662107,24.229715,25.343323,1.902827,11.015489,1.805298,1.165657,51.647152,1.832857,2.754697,12.514053,2.715655,1.343045,19.995955,1.760976,120.134143,1.715048,235.028563,1.282321,1.828371,2.113607,1.882301,2.20908,1.933741,2.06392,0.698832,0.767008,1.188981,2.222824,1.369323,1.2793,2.520302,3.247133,1.407666,0.865935,1.528932,1.44609,5.793101,1.932057,137.335447,1.254001,2.708988,2.486602,366.24549,0.391442,312.149951
2015-05-22,5.712464,1.141252,3.4891200000000002,1.168081,1.1668,1.165321,1.167564,8.239784,1.010033,24.608588,24.231398,25.346098,1.908462,11.053755,1.805459,1.165893,51.601953,1.832951,2.755057,12.514903,2.71514,1.344075,19.987205,1.765348,120.151056,1.715166,234.610624,1.281481,1.827924,2.112743,1.881265,2.207611,1.932371,2.062106,0.691589,0.772261,1.187054,2.231306,1.382417,1.276047,2.534904,3.268992,1.402305,0.862436,1.529242,1.441223,5.772547,1.943801,136.774908,1.253813,2.708104,2.48531,366.004731,0.390944,311.619164
2015-05-25,5.713235,1.141402,3.487379,1.168319,1.167037,1.165557,1.167803,8.263845,1.008481,24.577673,24.236427,25.349748,1.913598,10.968425,1.805739,1.16598,51.56,1.833232,2.755582,12.517443,2.714403,1.343264,19.957119,1.770488,120.159035,1.715519,233.347169,1.280568,1.825519,2.109353,1.877758,2.202966,1.927998,2.092,0.676713,0.775044,1.197236,2.242434,1.371535,1.272006,2.533034,3.267479,1.395447,0.854177,1.525713,1.43074,5.732822,1.944083,136.094665,1.253547,2.707021,2.483877,365.742088,0.388654,309.884281
2015-05-26,5.713486,1.14145,3.486179,1.168398,1.167116,1.165636,1.167882,8.247916,1.006505,24.540443,24.238106,25.350913,1.91077,10.91451,1.805814,1.165992,51.530189,1.833326,2.755721,12.518291,2.714343,1.341855,19.937136,1.767081,120.155476,1.715636,233.555126,1.279198,1.824259,2.1078,1.876289,2.201146,1.926322,2.088027,0.675427,0.769569,1.194984,2.238113,1.366883,1.268544,2.528212,3.261183,1.395062,0.852956,1.526751,1.431024,5.730294,1.940214,136.026181,1.253208,2.705564,2.481819,365.350415,0.387231,310.006382
2015-05-27,5.714704,1.141697,3.4905,1.168478,1.167195,1.165715,1.167961,8.293215,1.013806,24.685209,24.239781,25.356116,1.920022,10.868535,1.806154,1.166415,51.647102,1.833419,2.756309,12.519137,2.716127,1.346067,20.030962,1.776786,120.202333,1.715754,233.789095,1.2709,1.821162,2.102216,1.869511,2.191172,1.916117,2.081977,0.65678,0.767695,1.185294,2.22488,1.349752,1.278223,2.507559,3.239684,1.381827,0.838455,1.508663,1.419172,5.680002,1.930086,134.751796,1.251559,2.697266,2.470096,362.982112,0.386242,310.298103
2015-05-28,5.715192,1.1418,3.489784,1.168557,1.167274,1.165794,1.168041,8.292839,1.01396,24.69457,24.241456,25.35826,1.920286,10.887017,1.80631,1.166532,51.617268,1.833512,2.756577,12.519983,2.716498,1.346935,20.047373,1.776706,120.216685,1.715871,235.778527,1.275478,1.822444,2.103911,1.871182,2.193304,1.917999,2.07749,0.663038,0.756971,1.185955,2.197528,1.365268,1.26707,2.528095,3.259707,1.390571,0.840149,1.507934,1.425034,5.70588,1.949517,135.603279,1.252836,2.702407,2.476821,364.285171,0.388018,311.244427
2015-05-29,5.716378,1.14205,3.488782,1.168637,1.167354,1.165873,1.16812,8.303111,1.016643,24.761037,24.243141,25.363558,1.921593,10.952622,1.806652,1.167029,51.589193,1.833607,2.757159,12.520834,2.715676,1.350877,20.106322,1.778911,120.258289,1.715989,233.91336,1.2722579999999999,1.824339,2.105827,1.872623,2.194725,1.919008,2.047587,0.658052,0.752815,1.170146,2.191898,1.370231,1.267825,2.524394,3.25851,1.3938,0.837429,1.504,1.425815,5.712165,1.952679,135.96259,1.252105,2.69898,2.472053,363.361505,0.386301,309.727205
2015-06-01,5.716716,1.142108,3.48821,1.168884,1.1676,1.166118,1.168367,8.325013,1.012327,24.672584,24.248342,25.365492,1.926921,11.022602,1.806826,1.166884,51.568693,1.833901,2.757504,12.523463,2.715602,1.347956,20.045117,1.783607,120.250017,1.716354,236.323873,1.268002,1.821722,2.102586,1.869579,2.190987,1.915669,2.043215,0.645339,0.757019,1.163302,2.19223,1.361694,1.273076,2.511726,3.255179,1.390994,0.8305,1.505781,1.422582,5.693822,1.943062,135.676263,1.251009,2.694385,2.465785,362.147012,0.38746,311.127864
2015-06-02,5.716384,1.142033,3.482225,1.168964,1.167679,1.166198,1.168447,8.395735,1.003619,24.502566,24.250033,25.364215,1.942607,11.064642,1.806766,1.166708,51.410345,1.833996,2.757444,12.524318,2.713003,1.343823,19.914337,1.798758,120.217612,1.716469,235.910878,1.271897,1.820913,2.102442,1.870207,2.192657,1.917877,2.056502,0.652898,0.770714,1.169808,2.196283,1.363518,1.267485,2.531543,3.284881,1.392544,0.833854,1.510455,1.425157,5.708404,1.96469,135.86039,1.251542,2.697875,2.470995,363.259179,0.387384,310.590956
2015-06-03,5.716701,1.142088,3.479394,1.169046,1.167761,1.166279,1.168529,8.326914,0.99836,24.417074,24.251767,25.365499,1.925828,11.210381,1.806868,1.166745,51.336449,1.834094,2.757602,12.525194,2.711393,1.3441,19.865773,1.784014,120.222154,1.716588,237.624151,1.270488,1.819561,2.10048,1.86818,2.190043,1.915351,2.030391,0.668416,0.768093,1.162092,2.161139,1.364506,1.264914,2.516015,3.256139,1.397902,0.841134,1.507327,1.430613,5.735129,1.946643,136.416837,1.251,2.696016,2.468702,362.857003,0.390366,312.074358
2015-06-04,5.71726,1.142202,3.477236,1.169127,1.167842,1.16636,1.168611,8.378673,0.999882,24.441919,24.253494,25.367925,1.936678,11.35651,1.807027,1.166932,51.265399,1.834192,2.757896,12.526067,2.710241,1.344279,19.868292,1.7952,120.232328,1.716706,237.275436,1.270976,1.818849,2.099408,1.866976,2.18842,1.913899,2.04254,0.664424,0.773717,1.166175,2.177896,1.382531,1.266343,2.539644,3.28723,1.391955,0.838381,1.510009,1.422502,5.702214,1.966219,135.795218,1.251031,2.696382,2.469264,362.99671,0.390757,311.456454
2015-06-05,5.717954,1.142346,3.480318,1.169209,1.167924,1.166442,1.168693,8.419998,0.998455,24.422094,24.255232,25.370995,1.944979,11.420734,1.807233,1.167138,51.297655,1.83429,2.758268,12.526945,2.712027,1.344901,19.862516,1.804067,120.250905,1.716825,239.246957,1.266904,1.818089,2.09813,1.865507,2.186341,1.911836,2.033325,0.658876,0.770716,1.156833,2.174787,1.374908,1.254173,2.526075,3.281958,1.386267,0.833926,1.506644,1.422095,5.698815,1.9591750000000001,135.282455,1.250397,2.692729,2.463578,361.833549,0.393651,314.345732
2015-06-08,5.717934,1.142331,3.468832,1.169456,1.16817,1.166687,1.16894,8.504427,0.980072,24.088495,24.260465,25.371236,1.962331,11.398674,1.807329,1.166933,51.004523,1.834585,2.758416,12.52959,2.70857,1.339982,19.654848,1.822164,120.217634,1.717184,239.392857,1.268168,1.814643,2.094397,1.86255,2.183462,1.909863,2.042134,0.666022,0.770238,1.163166,2.184005,1.37552,1.261631,2.537403,3.283577,1.386313,0.838376,1.503614,1.423189,5.69537,1.977795,135.260066,1.250184,2.693286,2.464726,362.197481,0.392959,314.141311
2015-06-09,5.718608,1.142476,3.473038,1.16954,1.168253,1.16677,1.169023,8.453988,0.980903,24.112335,24.262222,25.374334,1.9497,11.486961,1.807488,1.167059,51.098854,1.834684,2.758789,12.530478,2.710639,1.340985,19.663413,1.811359,120.242169,1.717304,240.637259,1.263948,1.812567,2.091069,1.858788,2.178142,1.904437,2.023781,0.668166,0.768643,1.154545,2.152752,1.363228,1.252052,2.512058,3.252351,1.385303,0.837756,1.501781,1.421773,5.695325,1.95099,135.190455,1.24953,2.689412,2.458914,360.994582,0.394108,315.320589
2015-06-10,5.719634,1.142682,3.477371,1.169623,1.168335,1.166852,1.169106,8.42102,0.987456,24.232512,24.263969,25.378773,1.942221,11.45539,1.807737,1.167325,51.175901,1.834784,2.759271,12.531361,2.712696,1.342644,19.735505,1.804297,120.275717,1.717424,241.453589,1.25975,1.81252,2.090511,1.857787,2.176346,1.902312,1.99606,0.664478,0.771584,1.141537,2.137835,1.356035,1.239199,2.49651,3.232866,1.384834,0.836354,1.502534,1.421718,5.695849,1.946119,135.137482,1.248921,2.685648,2.453137,359.7954,0.395107,316.210512
2015-06-11,5.720141,1.142791,3.477613,1.169705,1.168418,1.166934,1.169188,8.368075,0.985938,24.222045,24.265709,25.381133,1.924892,11.413111,1.807878,1.167478,51.156346,1.834882,2.759557,12.532241,2.713266,1.34439,19.746114,1.792944,120.295043,1.717543,241.392038,1.263997,1.814543,2.09313,1.860355,2.179663,1.905433,1.998357,0.669171,0.776736,1.146704,2.138162,1.377135,1.238509,2.518846,3.260358,1.386174,0.839569,1.505464,1.424655,5.710382,1.960269,135.326975,1.25019,2.690568,2.459454,361.000418,0.396598,316.757599
2015-06-12,5.720939,1.142952,3.484103,1.169785,1.168498,1.167014,1.169269,8.329338,1.000052,24.467271,24.267418,25.384656,1.920343,11.306164,1.808085,1.167653,51.343522,1.834978,2.759944,12.533103,2.715395,1.347465,19.886302,1.784664,120.331997,1.71766,241.034355,1.262015,1.816428,2.095059,1.86174,2.180783,1.905987,1.980823,0.666068,0.77054,1.139195,2.132903,1.373037,1.238042,2.512794,3.263892,1.387578,0.837496,1.50148,1.422404,5.700043,1.957786,135.404363,1.250088,2.689018,2.457071,360.433687,0.396328,316.073672
2015-06-15,5.72211,1.143175,3.484487,1.170031,1.168742,1.167258,1.169514,8.335884,0.999278,24.459835000000002,24.272584,25.389921,1.920291,11.319057,1.808456,1.167853,51.335433,1.835273,2.760666,12.535714,2.715853,1.348193,19.891255,1.786072,120.359127,1.718014,240.895807,1.260795,1.817263,2.096062,1.862664,2.181918,1.906994,1.985376,0.659909,0.762734,1.138949,2.141686,1.3619,1.235531,2.496928,3.237255,1.389435,0.835684,1.499389,1.424984,5.705404,1.945359,135.65016,1.249981,2.688011,2.455387,360.086611,0.395287,315.6808
2015-06-16,5.722313,1.143211,3.484073,1.170114,1.168825,1.16734,1.169597,8.349599,0.99821,24.439862,24.274334,25.390847,1.923677,11.351878,1.808512,1.16785,51.347453,1.835372,2.7608,12.536599,2.715515,1.346742,19.873347,1.789028,120.353794,1.718134,240.837846,1.254758,1.812873,2.089886,1.856231,2.173287,1.898669,1.967887,0.656705,0.756719,1.128943,2.126877,1.35019,1.239194,2.48747,3.224921,1.379906,0.83101,1.498101,1.416082,5.67183,1.939436,134.737283,1.248383,2.681344,2.446504,358.362373,0.394412,315.844692
2015-06-17,5.722461,1.143235,3.483997,1.170198,1.168908,1.167423,1.169681,8.340036,0.998257,24.431045,24.276112,25.391598,1.91895,11.296722,1.808561,1.167738,51.347198,1.835474,2.760911,12.537498,2.7156,1.344905,19.858248,1.786986,120.347268,1.718255,241.17986,1.257859,1.814882,2.09321,1.86003,2.178658,1.903931,1.958016,0.670695,0.757604,1.125747,2.116022,1.350163,1.235769,2.492361,3.235394,1.389451,0.838272,1.496452,1.424253,5.712499,1.947651,135.714021,1.24914,2.684644,2.451032,359.247324,0.394394,315.915027
2015-06-18,5.722821,1.143304,3.486471,1.170282,1.168993,1.167507,1.169766,8.326005,0.996318,24.401339,24.277895,25.393243,1.916396,11.362954,1.808684,1.167692,51.399422,1.835575,2.761136,12.5384,2.716633,1.345923,19.852328,1.783982,120.362522,1.718378,240.728517,1.259775,1.816624,2.095572,1.862436,2.181853,1.906987,1.970409,0.670502,0.761587,1.13119,2.127355,1.350648,1.241346,2.490575,3.232411,1.39298,0.838846,1.499788,1.428346,5.723879,1.947286,135.969539,1.249823,2.687045,2.454048,359.795048,0.395019,316.165992
2015-06-19,5.723883,1.143513,3.492056,1.170366,1.169076,1.16759,1.169849,8.296848,1.008065,24.599531,24.279661,25.397724,1.911299,11.374607,1.808948,1.168065,51.536755,1.835676,2.76172,12.539293,2.719142,1.346818,19.964541,1.777676,120.39247400000001,1.718499,240.814945,1.266627,1.822436,2.103739,1.870831,2.192819,1.917268,1.980028,0.677805,0.757528,1.137226,2.135258,1.361373,1.252617,2.504444,3.247512,1.403029,0.844429,1.512611,1.438775,5.771105,1.957756,137.002396,1.25199,2.695131,2.464551,361.753695,0.394838,316.202705
2015-06-22,5.725336,1.14379,3.496934,1.170615,1.169324,1.167838,1.170099,8.293835,1.014534,24.710983,24.28497,25.404155,1.911503,11.349539,1.809383,1.168356,51.664759,1.83598,2.762546,12.541981,2.721259,1.348143,20.030917,1.777037,120.431043,1.718863,239.966536,1.262588,1.822368,2.103193,1.869875,2.19111,1.915328,1.971621,0.662453,0.751833,1.129063,2.134583,1.356974,1.258398,2.490851,3.238507,1.398293,0.833481,1.50849,1.436667,5.757503,1.945102,136.560905,1.251423,2.691467,2.45907,360.598702,0.393031,314.684425
2015-06-23,5.725737,1.143866,3.494532,1.170697,1.169406,1.167919,1.17018,8.293061,1.006175,24.575637,24.286703,25.405957,1.911916,11.336508,1.809496,1.168467,51.566189,1.836077,2.76277,12.542856,2.720936,1.347674,19.958503,1.776874,120.436857,1.718982,240.644499,1.271523,1.8262,2.108982,1.876315,2.200157,1.924455,1.995853,0.668478,0.749327,1.143585,2.153314,1.386438,1.252764,2.519361,3.273421,1.405901,0.839987,1.510834,1.444026,5.789138,1.956807,137.335355,1.253681,2.701138,2.472054,363.154298,0.395567,315.747065
2015-06-24,5.72618,1.143951,3.494634,1.170779,1.169487,1.168,1.170262,8.345557,1.009324,24.625029,24.288432,25.40793,1.923794,11.225252,1.80962,1.16852,51.545872,1.836175,2.76302,12.54373,2.721226,1.3477,19.961337,1.78812,120.44659,1.7191,241.187585,1.280725,1.830999,2.115978,1.88383,2.210373,1.9345,2.027454,0.675141,0.756028,1.161087,2.175231,1.392176,1.260189,2.541095,3.299068,1.412738,0.847565,1.516315,1.452253,5.82155,1.973201,138.031361,1.256071,2.711173,2.485574,365.782929,0.395752,316.450714
2015-06-25,5.727646,1.144249,3.497967,1.170861,1.169569,1.168082,1.170344,8.351629,1.009675,24.651246,24.290166,25.414021,1.926031,11.275698,1.810098,1.169408,51.614942,1.836273,2.763762,12.544607,2.72255,1.35217,20.007155,1.789418,120.487901,1.719219,240.842617,1.277377,1.832123,2.116644,1.883868,2.209845,1.933625,2.017575,0.670123,0.76084,1.156547,2.180954,1.387464,1.244043,2.524331,3.281744,1.411892,0.845158,1.516607,1.449571,5.811645,1.95723,137.946399,1.255647,2.708191,2.481019,364.828676,0.394793,316.178224
2015-06-26,5.727853,1.144289,3.497191,1.170944,1.169651,1.168164,1.170427,8.386846,1.005323,24.576763,24.291906,25.415052,1.933678,11.323295,1.810154,1.169301,51.577726,1.836372,2.76391,12.545487,2.722859,1.351752,19.968546,1.796964,120.491094,1.719338,240.4478,1.276805,1.831454,2.115776,1.883056,2.208892,1.932847,2.016445,0.660571,0.762015,1.154379,2.183143,1.390536,1.240122,2.529333,3.288456,1.410302,0.838333,1.508971,1.44818,5.80518,1.959876,137.803648,1.255597,2.707767,2.480177,364.664709,0.394531,316.127959
2015-06-29,5.72902,1.144517,3.492596,1.171193,1.1699,1.168412,1.170676,8.430039,0.99828,24.454781,24.297163,25.420319,1.943752,11.343895,1.810514,1.169474,51.463214,1.836671,2.764618,12.548146,2.721438,1.350996,19.893878,1.80623,120.513717,1.719698,243.121306,1.278794,1.832389,2.117323,1.884917,2.211682,1.935772,2.00559,0.672172,0.766133,1.151124,2.177508,1.39108,1.248598,2.539159,3.304723,1.41624,0.845263,1.515726,1.453095,5.825378,1.971879,138.374937,1.255984,2.709643,2.482819,365.231836,0.396431,317.919767
2015-06-30,5.729647,1.144639,3.500384,1.171277,1.169983,1.168495,1.170761,8.478501,1.00519,24.579314,24.298938,25.423013,1.954986,11.489097,1.810746,1.169726,51.666494,1.836772,2.764964,12.549044,2.724369,1.353304,19.973426,1.816644,120.534362,1.71982,241.322426,1.261017,1.82318,2.103167,1.869239,2.189811,1.914049,1.971194,0.664785,0.771505,1.132598,2.157747,1.361597,1.247891,2.490924,3.249937,1.39038,0.834541,1.498171,1.427217,5.724522,1.943029,135.821673,1.252055,2.691432,2.457464,360.151652,0.390853,315.349899
2015-07-01,5.730183,1.144747,3.502257,1.171366,1.170072,1.168584,1.17085,8.483058,1.004604,24.579993,24.300813,25.425378,1.957138,11.393137,1.810934,1.169943,51.718502,1.836881,2.765239,12.549994,2.724521,1.355099,19.985518,1.81762,120.548933,1.719949,241.63537,1.268437,1.827847,2.109663,1.875963,2.198756,1.92264,1.997229,0.6668,0.768685,1.14793,2.171964,1.349152,1.24872,2.496879,3.25122,1.400478,0.838656,1.490761,1.437094,5.758414,1.948513,136.885948,1.253981,2.699429,2.468436,362.265272,0.39065,315.594006
